condition,container,discription,follow,lastest_chap,link,tag,teaser,title,view
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-1.html,"Bỗng một ngày Eun Hye phát hiện ra Do Jin, người chồng rất mực dịu dàng, ấm áp của cô thực ra lại là sát nhân hàng loạt. Cũng trong đêm ấy, Eun Hye bị giết và trùng sinh về thời điểm 9 năm trước, khi cô lần đầu gặp anh. Liệu cô có thể ngăn cản tội ác của chồng mình, và nhóm lên ngọn lửa yêu lần nữa?...",894.0,6.0,https://truyenqqq.vn/truyen-tranh/lilia-mang-thai-14164,"Comedy, Romance, Ecchi",https://i.truyenvua.com/ebook/190x247/lilia-mang-thai_1684381293.jpg?gt=hdfgdfg&mobile=2,Lilia Mang Thai,58835.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-1.html,"Ooyama-kun học sinh cá biệt trong lớp Akutsu-san, vì một vài lý do , cô ấy biến nhà anh thành nơi lui tới! Ooyama sẽ làm điều gì đó kinh khủng với cô ấy hay anh sẽ đuổi cô ấy ra ngoài? Nhưng đối phó với cử chỉ dễ thương, đáng yêu của Akutsu-san, trong một không gian chật hẹp như vậy, anh ta chắc sẽ ...",2383.0,28.0,https://truyenqqq.vn/truyen-tranh/cuoc-song-hang-ngay-cua-cap-doi-moi-cuoi-11287,"Comedy, Romance, Slice Of Life",https://i.truyenvua.com/ebook/190x247/cau-chuyen-ve-doi-vo-chong-no_1623421835.jpg?gt=hdfgdfg&mobile=2,Cuộc Sống Hằng Ngày Của Cặp Đôi Mới Cưới,199840.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-1.html,"Xuyên qua tu tiên giới, vương tú phát hiện mình có thể nhìn thấy【 Sinh Tử kiếp 】của những người khác. Giúp những người khác hóa giải điềm dữ, còn có thể phục chế năng lực của họ. Thế là mỗi khi có người gặp nguy hiểm, vương tú đều sẽ từ trên trời giáng xuống giúp đỡ. Mấy ngàn năm quá khứ, cơ hồ tấ...",2075.0,57.2,https://truyenqqq.vn/truyen-tranh/chi-gai-a-kiep-nay-em-chinh-la-nu-hoang-12789,"Romance, Manhwa, Cổ Đại, Chuyển Sinh, Truyện Màu",https://i.truyenvua.com/ebook/190x247/chi-gai-a-kiep-nay-em-chinh-la-nu-hoang_1660557735.jpg?gt=hdfgdfg&mobile=2,"Chị Gái À, Kiếp Này Em Chính Là Nữ Hoàng",446959.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-2.html,"Okatani, từ một phóng viên với bề dày thành tích vang dội bỗng một ngày quyết định bỏ lại toàn bộ công việc để trở thành một ông bố bỉm sữa toàn thời gian!?Nhưng kỳ thực có một lý do sâu xa cho hành động này của anh...
",15255.0,336.0,https://truyenqqq.vn/truyen-tranh/ta-bi-nhot-tai-cung-mot-ngay-muoi-van-nam-10868,"Action, Adventure, Manhua, Chuyển Sinh, Truyện Màu",https://i.truyenvua.com/ebook/190x247/ta-bi-nhot-tai-cung-mot-ngay-muoi-van-nam_1612664035.jpg?gt=hdfgdfg&mobile=2,Ta Bị Nhốt Tại Cùng Một Ngày Mười Vạn Năm,7080665.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-2.html,"Nữ chính trong một lần tai nạn xe bị sinh vật bí ẩn gá vào người, sau khi tỉnh lại đến một thế giới yêu linh. Trong lúc cô ấy sợ hãi, tuyệt vọng thì xuất hiện một thiếu niên cứu cô ta về hiện thế. Thì ra thế giới này có yêu linh, sinh vật trong cơ thể cô ta là yêu linh tên ""Nhân Tiêu"", không cách nà...",612.0,20.2,https://truyenqqq.vn/truyen-tranh/nguoi-dan-ong-khong-the-ly-hon-13751,"Comedy, Drama, Psychological, Seinen, Slice Of Life, Adult",https://i.truyenvua.com/ebook/190x247/nguoi-dan-ong-khong-the-ly-hon_1676522008.jpg?gt=hdfgdfg&mobile=2,Người Đàn Ông Không Thể Ly Hôn,126733.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-2.html,"Thẩm Trường Quân vì muốn thay đổi vận mệnh bi thảm của ác độc sư tôn trong nguyên tác, quyết định ở trước mặt Cửu Thiên Dạ xây dựng một hình tượng sư tôn quang huy tốt đẹp. Không nghĩ tới, đêm thứ chín cũng sống lại, hơn nữa thề kiếp này lại giết chết Thẩm Trường Quân.
",14499.0,330.0,https://truyenqqq.vn/truyen-tranh/dai-tuong-vo-hinh-8339,"Action, Adventure, Drama, Fantasy, Supernatural, Horror, Webtoon, Truyện Màu",https://i.truyenvua.com/ebook/190x247/dai-tuong-vo-hinh_1571913560.jpg?gt=hdfgdfg&mobile=2,Đại Tượng Vô Hình,6030678.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-2.html,"Tôi đã không thể chịu được sự ngược đãi và tự kết thúc cuộc đời mình, nhưng lại được tái sinh vào thế giới của một cuốn sách mà tôi từng đọc, cùng với người đã khiến cuộc đời tôi trở thành địa ngục trần gian. Dĩ nhiên cô ấy sẽ là nữ chính - Florre, còn tôi, Dahlia, sẽ là kẻ phản diện, với cái chết t...",3886.0,111.0,https://truyenqqq.vn/truyen-tranh/nghich-do-moi-ngay-deu-muon-bat-nat-su-phu-12642,"Manhua, Shoujo, Ngôn Tình, Chuyển Sinh, Truyện Màu",https://i.truyenvua.com/ebook/190x247/nghich-do-moi-ngay-deu-muon-bat-nat-su-phu_1659346025.jpg?gt=hdfgdfg&mobile=2,Nghịch Đồ Mỗi Ngày Đều Muốn Bắt Nạt Sư Phụ,878124.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-2.html,"Gunji Akira, năm nhất cao trung, ước mơ được tiếp bước cha cậu trở thành một cảnh sát dũng cảm. Nhưng đời khác xa mơ, bỗng một ngày đang trên đường từ trường về, cậu va chạm ngay với một thể sống ngoài trái đất. Và thế là, cuộc phiêu lưu định mệnh, cùng với các chủng tộc khác, bắt đầu...
",716.0,112.0,https://truyenqqq.vn/truyen-tranh/ngay-ca-khi-la-ac-nu-toi-van-se-tro-thanh-nu-chinh-14018,"Action, Drama, Fantasy, Romance, Manhwa, Truyện Màu",https://i.truyenvua.com/ebook/190x247/ngay-ca-khi-la-ac-nu-toi-van-se-tro-thanh-nu-chinh_1681090049.jpg?gt=hdfgdfg&mobile=2,"Ngay Cả Khi Là Ác Nữ, Tôi Vẫn Sẽ Trở Thành Nữ Chính",104115.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-2.html,"Chín năm về trước, một nhà du hành người Iceland có tên là Thorfinn muốn gặp chốn thiên đường có tên là Vinland. Nhưng một ngày, người Viking tới làng của Thorfinn với đội trưởng ma mãnh của họ là Askeladd và đã giết cha của cậu bé là Thors,. Sau cái chết của cha, Thorfinn tham gia hạm đội của Askel...",746.0,26.0,https://truyenqqq.vn/truyen-tranh/tokyo-aliens-13917,"Action, Shounen, School Life, Sci-Fi",https://i.truyenvua.com/ebook/190x247/tokyo-aliens_1679643164.jpg?gt=hdfgdfg&mobile=2,Tokyo Aliens,78916.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-2.html,"Tôi đã tận mắt chứng kiến bạn trai và bạn thân của tôi hôn nhau. Trớ trêu thay, lúc đó bên cạnh tôi còn có ‘Go Eun Hyuk’, cậu bạn thân đáng ghét của bạn trai tôi. Trong lúc hoảng loạn… tôi nhận ra mình thấy được chỉ số tình yêu được định sẵn của mỗi người?? Thậm chí chỉ số của tôi lại là số ‘0’ tròn...",5178.0,201.0,https://truyenqqq.vn/truyen-tranh/truyen-thuyet-mien-dat-hua-1161,"Action, Drama, Seinen, Horror, Historical",https://i.truyenvua.com/ebook/190x247/vinland-saga-truyen-thuyet-mien-dat-hua_1445089750.jpg?gt=hdfgdfg&mobile=2,Truyền Thuyết Miền Đất Hứa,4672845.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-2.html,"Yoichi Isagi đã bỏ lỡ cơ hội tham dự giải Cao Trung toàn quốc do đã chuyền cho đồng đội thay vì tự thân mình dứt điểm. Cậu là một trong 300 chân sút U-18 được tuyển chọn bởi Jinpachi Ego, người đàn ông được Hiệp Hội Bóng Đá Nhật Bản thuê sau hồi FIFA World Cup năm 2018, nhằm dẫn dắt Nhật Bản vô địch...",2310.0,70.2,https://truyenqqq.vn/truyen-tranh/chien-luoc-tinh-yeu-trong-sang-12466,"Comedy, Romance, School Life, Manhwa, Ngôn Tình, Truyện Màu",https://i.truyenvua.com/ebook/190x247/chien-luoc-tinh-yeu-trong-sang_1656495219.jpg?gt=hdfgdfg&mobile=2,Chiến Lược: Tình Yêu Trong Sáng,751156.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-2.html,"Một thanh niên với hai cuộc sống: một đội trưởng trẻ tuổi ở thế giới phép thuật và một cậu học sinh THPT ở thực tại. Và anh ấy sống cả hai cuộc sống như vậy luôn! Hãy đắm mình trong bộ truyện tranh võ thuật tổng hợp đặc sắc nhất từ trước đến giờ!
",33902.0,225.0,https://truyenqqq.vn/truyen-tranh/bluelock-7120,"Action, Drama, Shounen",https://i.truyenvua.com/ebook/190x247/blue-lock_1557191040.jpg?gt=hdfgdfg&mobile=2,Blue Lock,45209214.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-2.html,"Được sự ủng hộ của tác giả ''Chainsaw Man  của Tatsuki Fujimoto,jigokuraku của Yuji Kaku, một chàng trai otaku đam mê huyền bí không tin vào ma quỷ và Ayase, một cô gái không tin vào người ngoài hành tinh, gặp phải một bí ẩn quá lớn vượt quá sự hiểu biết của bản thân. Câu chuyện tình bi hài pha lẫn ...",396.0,24.0,https://truyenqqq.vn/truyen-tranh/chong-toi-la-nguoi-do-toi-dinh-doat-14038,"Romance, Manhwa, Ngôn Tình, Truyện Màu",https://i.truyenvua.com/ebook/190x247/chong-toi-la-nguoi-do-toi-dinh-doat_1681314375.jpg?gt=hdfgdfg&mobile=2,Chồng Tôi Là Người Do Tôi Định Đoạt,30680.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-2.html,"Một bộ truyện ngắn của Viên Gia Bảo. Liên quan đến siêu năng lực, chính giới.
Anh em họ Long được ban cho năng lực lớn, nhưng dã tâm của họ cũng lớn theo, năng lực để phục vụ đất nước hay vì dục vọng riêng?
",2325.0,85.0,https://truyenqqq.vn/truyen-tranh/the-dead-king-7844,"Action, Fantasy, Supernatural, School Life, Martial Arts, Manhwa, Webtoon",https://i.truyenvua.com/ebook/190x247/devil-sword-king_1565058374.jpg?gt=hdfgdfg&mobile=2,The Dead King,513142.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-2.html,"Một cô gái Nhật lai Thụy Điển chưa có kinh nghiệm tình trường đang sử dụng ứng dụng hướng dẫn hẹn hò để làm quen với việc thả thính. Không ngờ rằng chàng trai cô ấy cố lấy lòng cũng sử dụng chung ứng dụng ấy...
",5433.0,114.0,https://truyenqqq.vn/truyen-tranh/vu-trang-sieu-nhien-11160,"Action, Adventure, Comedy, Romance, Mystery",https://i.truyenvua.com/ebook/190x247/dandadan_1619356704.jpg?gt=hdfgdfg&mobile=2,Vũ Trang Siêu Nhiên,1527495.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-2.html,"12 cao thủ tuỵet đỉnh của thế giới được gọi là Hộ Thế Thập Nhị Cường, vì bảo vệ thế giới chiến với ""Thần"". Trong thế kỷ mới này, sức mạnh chính là Quyền Lực. Nhân vật theo tạo hình của Street Fighter, tương ứng như sau 
",5348.0,73.0,https://truyenqqq.vn/truyen-tranh/van-co-than-de-11788,"Action, Manhua, Mystery, Xuyên Không, Chuyển Sinh, Truyện Màu",https://i.truyenvua.com/ebook/190x247/van-co-than-de_1633319878.jpg?gt=hdfgdfg&mobile=2,Vạn Cổ Thần Đế,842525.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-2.html,"Chỉ trong vài năm ngắn ngủi, đã có đến 89 người bị Kazami Tazuru sát hại. Dù cho đó là tội ác, nhưng những vụ án cô ta gây ra lại được ví như “nghệ thuật”. Đỏ thẫm, nhưng tuyệt đẹp. Cũng từ đó, số lượng những kẻ bắt chước cô ta tăng vọt, gây ra vô số vấn đề cho xã hội. Trong hoàn cảnh ấy, tử tù Kaza...",4650.0,83.0,https://truyenqqq.vn/truyen-tranh/vo-tan-thon-phe-12373,"Action, Manhua, Mystery, Truyện Màu",https://i.truyenvua.com/ebook/190x247/vo-tan-thon-phe_1654084416.jpg?gt=hdfgdfg&mobile=2,Vô Tận Thôn Phệ,814485.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-2.html,"Cờ hó Diệp Dương đang tăng ca ở một công ty game, thì bị xuyên vào một tài khoản, mà tài khoảng này lại “Full Profession Full Skill”! Cuộc sống của giáo chủ môn phái mặn mòi với thánh kiếm toàn cấp + tu tiên + ma pháp sư đã bắt đầu mở ra, mà đau đầu là hắn lại bị một đám đệ tử xinh đẹp thuyết phục h...",24.0,5.0,https://truyenqqq.vn/truyen-tranh/rong-ngang-dau-14483,"Action, Manhua, Truyện Màu",https://i.truyenvua.com/ebook/190x247/rong-ngang-dau_1689999446.jpg?gt=hdfgdfg&mobile=2,Rồng Ngẩng Đầu,3081.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-2.html,"Yusuke là một học sinh cao trung hoàn toàn bình thường, dù cho ký ức của cậu chỉ còn là tờ giấy trắng sau một vụ mất tích. Ngày tháng bình yên tiếp diễn, cho đến khi những người tự nhận mình là nạn nhân của Yusuke trong quá khứ xuất hiện… 
Trong sự hoang man và ngờ vực đó, Yusuke nhận ra rằng, quãng...",956.0,24.0,https://truyenqqq.vn/truyen-tranh/nhan-vat-phan-dien-dai-su-huynh-tat-ca-cac-su-muoi-deu-la-benh-kieu-14442,"Manhua, Xuyên Không, Cổ Đại, Truyện Màu",https://i.truyenvua.com/ebook/190x247/nhan-vat-phan-dien-dai-su-huynh-tat-ca-cac-su-muoi-deu-la-benh-kieu_1689572668.jpg?gt=hdfgdfg&mobile=2,"Nhân Vật Phản Diện Đại Sư Huynh, Tất Cả Các Sư Muội Đều Là Bệnh Kiều",70571.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-2.html,"Kaede, một cậu học sinh cao trung từng bị một giáo viên nữ lạm dụng tình dục trong quá khứ, bị ám ảnh bới việc trở nên ""bình thường""...Một câu chuyện ngọt ngào xen lẫn bi kịch của một chàng trai đang đối mặt với những câu hỏi của tuổi mới lớn về tình yêu, tình dục, và vô vàn những vấn đề khác...
",454.0,10.0,https://truyenqqq.vn/truyen-tranh/renai-daikou-14083,"Comedy, Romance, School Life, Slice Of Life",https://i.truyenvua.com/ebook/190x247/renai-daikou_1682772838.jpg?gt=hdfgdfg&mobile=2,Renai Daikou,26589.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-2.html,"Kazane Nakatsugawa, một nữ họa sĩ truyện tranh trung học, để ý đến người bạn cùng lớp là Kiki Hida, trong một lần đã tình cờ giúp cô thoát khỏi rắc rối. Và cũng vì lý do nào đó, cậu bạn bạn cùng lớp hiểu được công việc của một ""họa sĩ truyện tranh""...Và rồi như mảnh ghép còn thiếu của nhau, cuộc sốn...",11.0,2.0,https://truyenqqq.vn/truyen-tranh/sieu-ba-the-ky-7378,"Adventure, Manhua, Mystery, Martial Arts, Sports, Truyện Màu",https://i.truyenvua.com/ebook/190x247/sieu-ba-the-ky_1560473121.jpg?gt=hdfgdfg&mobile=2,Siêu Bá Thế Kỷ,9270.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-2.html,"AI CÓ ĐỌC QUA TÌNH YÊU,THIÊN LÝ NHÃN VÀ SỰ NON NỚT THÌ BIẾT CHƯA ĐỌC THÌ ĐỌC ĐI",1190.0,79.5,https://truyenqqq.vn/truyen-tranh/len-cap-mot-minh-11111,"Action, Fantasy, Manhwa, Truyện Màu",https://i.truyenvua.com/ebook/190x247/len-cap-mot-minh_1618147199.jpg?gt=hdfgdfg&mobile=2,Lên Cấp Một Mình,177171.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-2.html,"Ngày 17/7/1999,dị tượng diễn ra giúp giải thoát Yêu Hoàng. Trong khi Lực Sâm tiến hành đồng hóa,Hổ Đế Thái Gia thay mặt chủ nhân ngênh địch. Do khinh thường địch thủ,Yêu Hoàng bị chặt đứt 5 ngón tay,nhưng kì lạ thay,5 ngón tay ấy như có linh hồn,được Yêu Hoàng sai lần theo dấu Thái Gia đến Trái Đất....",10277.0,109.5,https://truyenqqq.vn/truyen-tranh/level-up-chi-bang-cach-an-com-9622,"Fantasy, Manhwa, Webtoon, Truyện Màu",https://i.truyenvua.com/ebook/190x247/toi-len-cap-chi-bang-cach-an_1589428811.jpg?gt=hdfgdfg&mobile=2,Level Up Chỉ Bằng Cách Ăn Cơm,2232991.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-2.html,"Trò chơi VR nổi tiếng nhất thế giới, ‘Kailan’. Một người nghiện game nổi tiếng trong trò chơi ảo, Ian. Mặc dù là một nhân vật Cung thủ cấp 93 trong bảng xếp hạng hàng đầu của Kailan, Ian quyết định xóa nó bất chấp mọi người xung quanh bảo anh không nên làm vậy. Tất cả là để chuyển sang một chức nghi...",1118.0,15.0,https://truyenqqq.vn/truyen-tranh/ke-hoa-sat-tu-tu-kazami-tazuru-13362,"Drama, Mystery, Psychological, Seinen",https://i.truyenvua.com/ebook/190x247/ke-hoa-sat-tu-tu-kazami-tazuru_1669538086.jpg?gt=hdfgdfg&mobile=2,Kẻ Hoạ Sát: Tử Tù Kazami Tazuru,102860.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-2.html,"[Từ tác giả của Thăng cấp cùng thần và Studio vẽ Cốt binh trở lại]
Đệ nhất anh hùng của nhân loại, Kim Sung In.
 Anh ấy bỏ mặc mọi thứ để quyết tâm lên đường chiến đấu  nhưng… Anh ấy vẫn không thể ngăn chặn sự hủy diệt của thế giới.
Tuy nhiên câu truyện huyền thoại của anh ấy chỉ mới bắt đầu khi anh...",17623.0,217.0,https://truyenqqq.vn/truyen-tranh/de-tu-cua-ta-deu-la-sup-bo-than-10574,"Action, Adventure, Comedy, Fantasy, Manhua, Truyện Màu",https://i.truyenvua.com/ebook/190x247/de-tu-cua-ta-deu-la-sup-bo-than_1606787959.jpg?gt=hdfgdfg&mobile=2,Đệ Tử Của Ta Đều Là Súp Bờ Thần,6486725.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-2.html,"pháp sư 8 vòng mạnh nhất đế quốc bị hại chết và được hồi sinh
",438.0,17.0,https://truyenqqq.vn/truyen-tranh/ngay-ay-cac-nguoi-goi-chung-toi-la-quy-du-13743,"Drama, Supernatural, School Life, Psychological, Mature, Tragedy",https://i.truyenvua.com/ebook/190x247/ngay-ay-cac-nguoi-goi-chung-toi-la-quy-du_1676520006.jpg?gt=hdfgdfg&mobile=2,Ngày Ấy Các Người Gọi Chúng Tôi Là Quỷ Dữ,55303.0
