condition,container,discription,follow,lastest_chap,link,teaser,title,type,view
Đang tiến hành ,https://nettruyenco.vn/?page=2,"Dorothy luôn bị phân biệt đối xử và nhận những cái phớt lờ từ người khác. Cuối cùng, cô quyết định giết chết tất cả anh em của mình và lên ngôi hoàng đế.Cô không nhận được sự đáp trả của người con trai cô đem lòng thương mến. Sau cùng, cô bị mọi người chỉ trích là bạo chúa và bị xử tử.Nhưng khi mở mắt ra, cô nhận ra bản thân đã quay trở về thời còn thơ bé.“Không thể cứ để mọi chuyện kết thúc như vậy”Cô quyết tâm sẽ không để một số phận lặp lại hai kiếp. Nhất định lần này phải sống thật tốt. Đó chính là mục tiêu của cô.",979.0, Chương 44.2 ,https://nettruyenco.vn/truyen-tranh/nang-bao-chua-muon-co-mot-cuoc-song-hanh-phuc-hon-13208,https://nettruyenco.vn/public/images/comics/nang-bao-chua-muon-co-mot-cuoc-song-hanh-phuc-hon.jpg, Nàng Bạo Chúa Muốn Có Một Cuộc Sống Hạnh Phúc Hơn! ,"Chuyển Sinh,Manhwa,Ngôn Tình,Truyện Màu ",3000.0
Đang tiến hành ,https://nettruyenco.vn/?page=2,"Tôi đã trở thành nhân vật phản diện của cuốn tiểu thuyết mà tôi đang đọc.Tuy nhiên, cuốn tiểu thuyết này… Là một cuốn tiểu thuyết chết chóc, trong đó đế quốc sẽ đột ngột sụp đổ ngay trước khi nguyên tác kết thúc!Nguyên tác thật đáng ghét! Nhưng giờ tôi phải cố gắng sống sót cái đã. Vậy nên tôi mới có ý định chạy qua nước láng giềng, nhưng sau đó…“Ta đã chờ em 100 năm rồi đấy. Chỉ để được gặp em thôi”Người đàn ông này là chủ mưu của cuộc xâm lược và chính là quỷ vương đang được che giấu danh tính.Đại công tước Arvis chộp lấy tôi bằng ánh mắt chứa chan cảm xúc mãnh liệt.“Nếu ta để em buông tay thêm một lần nữa…Có lẽ ta sẽ bắt đầu xóa sổ lục địa, thứ đã mang em đi khỏi ta”…Tại sao chứ?",1889.0, Chương 27 ,https://nettruyenco.vn/truyen-tranh/toi-tro-thanh-nhan-vat-phan-dien-trong-mot-cuon-tieu-thuyet-chet-choc-13140,https://nettruyenco.vn/public/images/comics/toi-tro-thanh-nhan-vat-phan-dien-trong-mot-cuon-tieu-thuyet-chet-choc.jpg, Tôi Trở Thành Nhân Vật Phản Diện Trong Một Cuốn Tiểu Thuyết Chết Chóc ,"Cổ Đại,Drama,Manhwa,Ngôn Tình,Romance,Truyện Màu,Xuyên Không ",9000.0
Đang tiến hành ,https://nettruyenco.vn/?page=2,"Công chúa của đế quốc Roahim đã bị sát hại bởi chính anh trai của mình. Cô đã chết và kèm theo tội danh có ý định giết cha của mình.“Gì chứ?”Sau cái chết oan uổng đó, cô đã tái sinh vào một cuộc sống mới!Một cuộc sống thứ hai mà cô chưa bao giờ nghĩ đến, nhưng không phải có điều gì đó hơi kỳ lạ sao?Người cai trị phương Bắc của đế quốc Roahim. Đại công tước Elharan, chủ sở hữu của dãy núi Idelbador và tường băng, ngay cả hoàng đế cũng phải tôn trọng anh ta…***“Thưa ngài…”“Xin hãy nhận lấy cống vật và ban phước lành cho tôi!”Người dân trong làng cùng lúc quỳ xuống và cầu nguyện khẩn thiết. Giữa lúc không biết phải làm gì thì bên tai của cô vang lên tiếng cười.“Lucia đã mạnh lên rồi”“Mạnh thật đó! Trông mới mẻ ghê! Hồi hộp quá nha!”“Nhìn xem, loài người đều phải quỳ gối trước Lucia”Con người sợ hãi vì sức mạnh của Lucia, và những linh hồn thì vô cùng tự hào. Cô bay lượn trên không trung và vẫy cánh.Một ánh sáng lấp lánh rơi xuống từ khoảng không. Tất cả những người đang cầu nguyện đều phải đồng loạt mở tròn mắt.“Đây là phước lành của thần linh!”“Cáo nhỏ là tuyệt nhất!”Lucia bỗng thở dài.“Haizz…”",1366.0, Chương 35 ,https://nettruyenco.vn/truyen-tranh/toi-da-tai-sinh-thanh-be-cao-cua-than-13153,https://nettruyenco.vn/public/images/comics/toi-da-tai-sinh-thanh-be-cao-cua-than.jpg, Tôi Đã Tái Sinh Thành Bé Cáo Của Thần ,"Chuyển Sinh,Cổ Đại,Manhwa,Ngôn Tình,Truyện Màu ",7000.0
Đang Cập Nhật ,https://nettruyenco.vn/?page=2,"Web manga xoay quanh Bojji, một hoàng tử bị điếc, bất lực, thậm chí không thể sử dụng thanh kiếm của trẻ em. Là con trai đầu lòng, anh phấn đấu hết mình và ước mơ trở thành vị vua vĩ đại nhất thế giới. Tuy nhiên, mọi người đồn thổi về anh sau lưng anh là một hoàng tử chẳng ra gì và không thể nào anh có thể làm vua được. Bojji có thể kết bạn đầu tiên của mình, Kage (bóng tối) —một cái bóng đen trên mặt đất, người bằng cách nào đó hiểu rõ Bojji. (Kage là một người sống sót trong gia tộc sát thủ Kage đã bị xóa sổ. Không còn là một kẻ giết người, Kage giờ đây kiếm sống bằng cách ăn trộm.) với cuộc gặp gỡ định mệnh của mình với Kage. (Nguồn: MAL News)",59651.0, Chuong 194 ,https://nettruyenco.vn/truyen-tranh/bang-xep-hang-vua-13656,https://nettruyenco.vn/public/images/comics/bang-xep-hang-vua.jpg, Bảng Xếp Hạng Vua ,"Action,Comedy,Fantasy,Seinen ",321000.0
Đang Cập Nhật ,https://nettruyenco.vn/?page=2,Cuộc sống của chàng quản gia may mắn và cô chủ nhà cute:)),1640.0, Chương 3 ,https://nettruyenco.vn/truyen-tranh/i-be-came-the-butler-of-the-gloomy-young-lady-in-my-class-14872,https://nettruyenco.vn/public/images/comics/i-be-came-the-butler-of-the-gloomy-young-lady-in-my-class.jpg, I Be Came The Butler Of The Gloomy Young Lady In My Class ,"Comedy,Romance ",4000.0
Đang tiến hành ,https://nettruyenco.vn/?page=2,"""Tôi không cần tỏa sáng cũng được, sau khi chiến thắng trận đấu, đội chúng tôi sẽtrở thành nhân vật chính’’. Lee Jae Hyuk thất vọng với hình ảnh đội bóng chuyền khi vừa mới nhập học cấp 3, ""Cái này gọi là đội bóng chuyền sao?"". Jae Hyuk quyết định trực tiếp thành lập đội cùng với Do Min Hwan, người đã từng chơi bóng chuyền từ khi còn nhỏ và Kim Dan Woo. Các thành viên trong đội tràn đầy cá tính bắt đầu tập hợp từng người một và những người bạn kháctập hợp lại để hướng đến một mục tiêu. Mục tiêu tốt nhất!!",2145.0, Chương 22 ,https://nettruyenco.vn/truyen-tranh/one-point-14477,https://nettruyenco.vn/public/images/comics/one-point.jpg, One Point ,"Manhwa,School Life,Sports,Truyện Màu ",6000.0
Đang tiến hành ,https://nettruyenco.vn/?page=2,,2408.0, Chapter 13 ,https://nettruyenco.vn/truyen-tranh/xuyen-nhanh-ky-chu-co-ay-mot-long-muon-chet-14729,https://nettruyenco.vn/public/images/comics/xuyen-nhanh-ky-chu-co-ay-mot-long-muon-chet.jpg, Xuyên Nhanh: Ký Chủ Cô Ấy Một Lòng Muốn Chết ,"Manhua,Ngôn Tình,Truyện Màu,Xuyên Không ",7000.0
Đang tiến hành ,https://nettruyenco.vn/?page=2,Câu chuyện tình yêu rực lửa ngang trái giữa anh chàng biên tập truyện tranh Kato Kayuzoshi 25 tuổi và yankee cấp 3 Nikoudai Ryla 16 tuổi. Liệu thanh niên có bắt vô tù hay không...,365.0, Chương 12 ,https://nettruyenco.vn/truyen-tranh/yjks-unusual-affection-5217,https://nettruyenco.vn/public/images/comics/yjks-unusual-affection.jpg, Yjk's Unusual Affection ,"Comedy,Drama,Ecchi,Romance,Seinen,Shounen ",6000.0
Đang tiến hành ,https://nettruyenco.vn/?page=2,"Bae Suah là một nhà thiết kế nhỏ nhắn, tóc đỏ, cô đang làm việc tại Trung tâm thiết kế Taeha C&amp;amp;T. Một buổi sáng nọ, cô thức dậy và thấy bản thân đang bị trói trên ghế. Người đàn ông đang nhăn nhó không ai khác chính là người anh trai đáng sợ của bạn cùng phòng, Seung - hyun , chủ nhân của căn hộ mà cô ấy đã sống miễn phí trong tám năm qua. Anh ta cho cô một tuần để dọn đồ chuyển đi. Suah hoảng sợ cố gắng van xin, nhưng Seung hyun lạnh lùng đã chiếm ưu thế. Cho đến khi anh ta tình cờ gặp Suah tại chỗ làm. Hóa ra cô ấy không chỉ là một thành viên thiết yếu của đội mới mà anh ấy tập hợp, mà còn là một trong những thành viên giỏi nhất mà anh ấy từng làm cùng . Dù muốn hay không, hai người vẫn dính vào nhau trong tương lai... Liệu cô có thể thuyết phục Seung - hyun để cô được ở lại không ? Và Seung - hyun sẽ gì để giữ mọi thứ chuyên nghiệp với người phụ nữ mà anh ấy muốn đá ra khỏi nhà?",294.0, Chương 110 ,https://nettruyenco.vn/truyen-tranh/gia-mao-theo-phong-cach-11554,https://nettruyenco.vn/public/images/comics/gia-mao-theo-phong-cach.jpg, Giả Mạo Theo Phong Cách ,"Manhwa,Ngôn Tình,Truyện Màu ",4000.0
Đang tiến hành ,https://nettruyenco.vn/?page=2,"Vưu Thu Tử, hay trang điểm đậm, khí chất đáng sợ, nhưng bên trong lại ẩn chứa một trái tim đầy tổn thương, và những hành động đó chỉ là để thoát ra khỏi cuộc sống xã hội. Cuộc sống được cho là nhàm chán đó thay đổi khi Thác Nhất, người đã rời đi 5 năm quay lại. Người trước mắt vừa lạ vừa quen, để được lần nữa nhìn thấy nụ cười của cậu ấy, cô, người vốn không hòa đồng, đã hành động.",1859.0, Chương 6 ,https://nettruyenco.vn/truyen-tranh/vu-xuyen-vat-ngu-14767,https://nettruyenco.vn/public/images/comics/vu-xuyen-vat-ngu.jpg, Vũ Xuyên Vật Ngữ ,"Manhua,Ngôn Tình,Truyện Màu ",5000.0
Đang tiến hành ,https://nettruyenco.vn/?page=2,"Aria đã ngỏ lời về một cuộc hôn nhân theo hợp đồng với Đại Công tước Valentine – người đã bán linh hồn cho quỷ dữ.“Xin hãy cưới em.”Bàn tay nhỏ nhắn tựa lá phong, Aria lập lời thề cùng với bản hợp đồng.“Vì đây là một cuộc hôn nhân theo hợp đồng, nên chúng ta sẽ ly hôn sau 10 năm nữa…”Vị Công tước trẻ tuổi cầm lấy bản hợp đồng trên tay cô rồi xé nó thành nhiều mảnh.“Giờ thì, ta phải đóng dấu ở đâu đây?”“Ngài đã nói rằng sau 10 năm nữa chúng ta sẽ ly hôn.”Đại Công tước phản diện, giờ đây đã trưởng thành, hôn lên mái tóc cô một cách dịu dàng.“Giờ chúng ta đã trưởng thành, chẳng phải nên kí một bản hợp đồng khác hay sao.”",8.0, Chương 83 ,https://nettruyenco.vn/truyen-tranh/tro-thanh-co-vo-khe-uoc-cua-nhan-vat-phan-dien-12141,https://nettruyenco.vn/public/images/comics/tro-thanh-co-vo-khe-uoc-cua-nhan-vat-phan-dien.jpg, Trở Thành Cô Vợ Khế Ước Của Nhân Vật Phản Diện ,"Chuyển Sinh,Manhwa,Ngôn Tình,Romance,Truyện Màu ",3000.0
Đang tiến hành ,https://nettruyenco.vn/?page=2,"Phần tiếp theo của Trigun. Theo chân tay súng yêu hòa bình Vash the Stampede hai năm sau khi anh biến mất. Hãy cùng đi qua những cồn cát nóng bỏng của No Man's Land và tìm câu trả lời cho câu hỏi suốt 150 qua của loài người: Làm thế nào để chúng ta có thể tiếp tục tồn tại trên hành tinh khô cằn này?! Vash the Stampede, anh rốt cuộc là ai?!",3832.0, Chuong 25 ,https://nettruyenco.vn/truyen-tranh/trigun-maximum-14695,https://nettruyenco.vn/public/images/comics/trigun-maximum.jpg, Trigun Maximum ,"Action,Adventure,Comedy,Drama,Manga,Martial Arts,Supernatural ",9000.0
Đang tiến hành ,https://nettruyenco.vn/?page=2,"Một thế giới mà cảnh sát đặc biệt tồn tại để đối phó với những tên tội phạm với khả năng độc nhất vô nhị. Một nhân vật phản diện vô lý đến với Han Doryeong, cảnh sát đặc nhiệm mạnh nhất đang trải qua những ngày yên bình! Nhưng có gì đó không ổn với tên tội phạm này? Nhân vật phản diện tồi tệ nhất yêu người hùng mạnh nhất, câu chuyện tình yêu điên rồ của “Park Rosa”.",1673.0, Chương 59 ,https://nettruyenco.vn/truyen-tranh/ke-phan-dien-thuan-tuy-12859,https://nettruyenco.vn/public/images/comics/ke-phan-dien-thuan-tuy.jpg, Kẻ Phản Diện Thuần Túy ,"Action,Comedy,Manhwa,Romance,Shoujo,Truyện Màu ",4000.0
Đang Cập Nhật ,https://nettruyenco.vn/?page=2,"Naruto là một cậu bé có mơ ước trở thành hokage của làng Konoha,được Hokage phong ấn trong người một trong 9 quái vật của thể giới : Cửu vĩ Hồ ly. Vì cho cậu là một con quái vật, ko ai dám chơi với cậu!&amp;amp; Vì muốn được thừa nhận nên rất phá phách.Khi tốt nghiệp trướng ninja, lần đầu tiên cậu đã được thừa nhận và có một người bạn thân là Sasuke",1050794.0, Chuong 374 ,https://nettruyenco.vn/truyen-tranh/naruto-full-mau-7568,https://nettruyenco.vn/public/images/comics/naruto-full-mau.jpg, Naruto Full Màu ,"Action,Comedy,Drama,Fantasy,Shounen ",2000000.0
Đang tiến hành ,https://nettruyenco.vn/?page=2,,373.0, Chapter 20 ,https://nettruyenco.vn/truyen-tranh/neu-bi-phat-hien-lieu-toi-co-chet-khong-14674,https://nettruyenco.vn/public/images/comics/neu-bi-phat-hien-lieu-toi-co-chet-khong.jpg, Nếu Bị Phát Hiện Liệu Tôi Có Chết Không ,"Cổ Đại,Manhwa,Ngôn Tình,Truyện Màu,Webtoon ",7000.0
Đang tiến hành ,https://nettruyenco.vn/?page=2,"Truyện tranh Võ Nghịch được cập nhật nhanh và đầy đủ nhất tại NetTruyen. Bạn đọc đừng quên để lại bình luận và chia sẻ, ủng hộ NetTruyen ra các chương mới nhất của truyện Võ Nghịch.",2583.0, Chương 334 ,https://nettruyenco.vn/truyen-tranh/vo-nghich-8660,https://nettruyenco.vn/public/images/comics/vo-nghich.jpg, Võ Nghịch ,"Action,Adventure,Manhua,Truyện Màu ",6000.0
Đang tiến hành ,https://nettruyenco.vn/?page=2,"Anh thanh niên dân đen bất tài thấp hèn vô dụng trước khi chết đã ước được trở thành bậc thầy ma fap, đách biết con rồng thần nào hay thực thể X nào đã dream come true anh, biến anh thành hoàng tử (đĩ đượi) vương quốc Saloom",2599.0, Chương 119 ,https://nettruyenco.vn/truyen-tranh/chuyen-sinh-thanh-that-hoang-tu-11230,https://nettruyenco.vn/public/images/comics/chuyen-sinh-thanh-that-hoang-tu.jpg, Chuyển Sinh Thành Thất Hoàng Tử ,"Adventure,Ecchi,Fantasy,Manga,Shounen,Slice of Life ",7000.0
Đang tiến hành ,https://nettruyenco.vn/?page=2,"Tuyện tiếp nối chap 545 của Fairy Tail, khi nhóm Natsu đi làm nhiệm vụ trăm năm.",2448.0, Chuong 137 ,https://nettruyenco.vn/truyen-tranh/hoi-phap-su-nhiem-vu-tram-nam-5212,https://nettruyenco.vn/public/images/comics/hoi-phap-su-nhiem-vu-tram-nam.jpg, Hội Pháp Sư Nhiệm Vụ Trăm Năm ,"Action,Adventure,Comedy,Fantasy,Manga,Shounen,Supernatural ",9000.0
Đang tiến hành ,https://nettruyenco.vn/?page=2,Trường trung học Mitsumine nổi tiếng chứa chấp thành phần bất hảo và côn đồ khét tiếng nhất vùng đến mức ai cũng phải sợ.Chuyện gì sẽ xảy ra khi Asagiri Shinnosuke đụng độ băng đảng mạnh nhất trường- Sunahara vào ngày đầu tiên chuyển trường,2190.0, Chuong 203 ,https://nettruyenco.vn/truyen-tranh/a-bout-1506,https://nettruyenco.vn/public/images/comics/a-bout.jpg, A-Bout! ,"Action,Adventure,Manga,School Life ",9000.0
Đang Cập Nhật ,https://nettruyenco.vn/?page=2,"Thật sự không nghĩ tới, xã hội tinh anh, Minh tinh độc thân Trần Hán thăng thế mà trùng sinh, tỉnh lại sau giấc ngủ quay lại thành học sinh tốt nghiệp cấp ba. Ngã tư đường Trần Hán thăng cũng tại do dự, bảo tàng nữ hài Thẩm Ấu Sở cùng Bạch Nguyệt Tiêu, hắn sẽ lựa chọn ai?",309424.0, Chương 236 ,https://nettruyenco.vn/truyen-tranh/ta-khong-muon-trung-sinh-dau-12538,https://nettruyenco.vn/public/images/comics/ta-khong-muon-trung-sinh-dau.jpg, Ta Không Muốn Trùng Sinh Đâu ,"Comedy,Manhua,Truyện Màu ",4000000.0
Đang tiến hành ,https://nettruyenco.vn/?page=2,,916.0, Chapter 8 ,https://nettruyenco.vn/truyen-tranh/nam-chinh-quai-vat-song-duoi-giuong-toi-14878,https://nettruyenco.vn/public/images/comics/nam-chinh-quai-vat-song-duoi-giuong-toi.jpg, Nam Chính Quái Vật Sống Dưới Giường Tôi ,"Manhwa,Ngôn Tình,Romance,Truyện Màu ",2000.0
Đang Tiến Hành ,https://nettruyenco.vn/?page=2,,4184.0, Chap 15 ,https://nettruyenco.vn/truyen-tranh/bao-an-cua-soi-14522,https://nettruyenco.vn/public/images/comics/bao-an-cua-soi.jpg, Báo Ân Của Sói ,"Boys Love, Đam Mỹ ",49000.0
Đang Cập Nhật ,https://nettruyenco.vn/?page=2,"Matsubayashi, thanh niên với vẻ ngoài bố đời lại ngượng ngùng khi cố gắng nói chuyện với nàng công chúa cùng lớp, Miyazen. Cô nàng nhà ta thì luôn cố gắng thu hút sự chú ý của cậu bằng những câu thoại khiến cô nàng nhà ta cũng ngượng ngùng không kém. Nàng thả thính, chàng né thính còn lại mọi người tự đọc sẽ rõ.",7321.0, Chương 10 ,https://nettruyenco.vn/truyen-tranh/ochikazuki-ni-naritai-13845,https://nettruyenco.vn/public/images/comics/ochikazuki-ni-naritai.jpg, Ochikazuki Ni Naritai ,"Comedy,Romance,School Life,Slice Of Life ",24000.0
Đang tiến hành ,https://nettruyenco.vn/?page=2,"Truyện tranh Sumire 16 Sai !! được cập nhật nhanh và đầy đủ nhất tại NetTruyen. Bạn đọc đừng quên để lại bình luận và chia sẻ, ủng hộ NetTruyen ra các chương mới nhất của truyện Sumire 16 Sai !!.",2365.0, Chương 37 ,https://nettruyenco.vn/truyen-tranh/sumire-16-sai-11513,https://nettruyenco.vn/public/images/comics/sumire-16-sai.jpg, Sumire 16 Sai !! ,"Comedy,Manga,School Life,Shounen ",9000.0
Đang tiến hành ,https://nettruyenco.vn/?page=2,"Miho là 1 sinh viên đại học có ám ảnh tâm lý với đồ ăn. Đột nhiên, cô ấy tìm được cho mình 1 người bạn đời giả vờ. Không những thế, người đó còn là cô gái xinh đẹp số 1 đại học, Mori-senpai. Một cô gái với câu chuyện về cuộc đời được tiết lộ thông qua đồ ăn được vẽ bởi tác giả của Fuzoroi no Renri!",1741.0, Chương 8 ,https://nettruyenco.vn/truyen-tranh/senpai-oishiidesu-ka-14469,https://nettruyenco.vn/public/images/comics/senpai-oishiidesu-ka.jpg," Senpai, Oishiidesu Ka? ","Drama,Manga,Romance,School Life,Slice of Life,Yuri ",7000.0
Đang tiến hành ,https://nettruyenco.vn/?page=2,"Trong một lần đi dự một chuyến du thuyền do đạt giải trong cuộc thi Cosplay mà T.V.Anh Minh - cosplayer lại lên nhầm một chuyến du thuyền khác. Kể từ đó cậu bắt đầu bị cuốn vào vòng xoáy của xã hội, thân thế của cậu dần được hé lộ. Nhưng với cách mà cậu ta nhìn đến thế giới thì chẳng có gì khiến cậu ta lo sợ cả",1649.0, Chương 26.3 ,https://nettruyenco.vn/truyen-tranh/tinh-thu-cua-sat-thu-luu-ban-6550,https://nettruyenco.vn/public/images/comics/tinh-thu-cua-sat-thu-luu-ban.jpg, Tình Thù Của Sát Thủ Lưu Ban ,"Action,Comedy,Ecchi,Psychological,Shounen Ai,Soft Yaoi ",9000.0
